Statistical profiling result from slow-v8.log, (40364 ticks, 7 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.4%  LazyCompile: *tokEnd C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:146:19
      2    0.0%    0.4%  LazyCompile: *toNamespacedPath node:path:618:19
      2    0.0%    0.4%  LazyCompile: *tag C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-parser\index.js:1133:16
      2    0.0%    0.4%  LazyCompile: *tag C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:391:16
      2    0.0%    0.4%  LazyCompile: *scan C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:197:17
      2    0.0%    0.4%  LazyCompile: *readToken_plus_min C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\@babel\parser\lib\index.js:2394:21
      2    0.0%    0.4%  LazyCompile: *parseStatementContent C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\@babel\parser\lib\index.js:14536:24
      2    0.0%    0.4%  LazyCompile: *parseMaybeUnary C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\@babel\parser\lib\index.js:12442:18
      2    0.0%    0.4%  LazyCompile: *parseExpression C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\@babel\parser\lib\index.js:12139:18
      2    0.0%    0.4%  LazyCompile: *nextTick node:internal/process/task_queues:104:18
      2    0.0%    0.4%  LazyCompile: *isFileType node:fs:205:20
      2    0.0%    0.4%  LazyCompile: *interpolation C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:369:26
      2    0.0%    0.4%  LazyCompile: *incrementColumn C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:173:28
